Date,Ret_20,Ret_60,Ret_120
2018-04-18,-0.07581733205672281,0.00030039544910155,0.015145207885815295
2018-04-19,0.02392173502617463,0.03846699218349293,0.016242690528342506
2018-04-20,0.011865443210872621,0.09727240418516765,0.08925338408961062
2018-04-23,-0.043523820223528326,0.06390461349316735,0.11513016783093354
2018-04-24,-0.008159305806198669,0.11028102673261798,0.12543310091442011
2018-04-25,0.0059351210502131165,0.27453235246342433,0.2599008527563404
2018-04-26,0.046062635018358396,0.16027288699085454,0.1179015714500594
2018-04-27,0.010112920978952913,0.15009234011509384,0.07275649880192556
2018-04-30,0.014571096321639502,0.15693436231206193,0.018265546348935225
2018-05-01,0.04167325459156753,0.1289269669859216,0.02994041962587314
2018-05-02,0.0534977932506956,0.08206961667719266,-0.07013291154644721
2018-05-03,0.07212333429962833,0.031185062791324786,-0.09279025656741259
2018-05-04,0.06956812453083334,0.046451534442456886,-0.12977092415911934
2018-05-07,0.04244458084075431,-0.00268180976818115,-0.14666495405365118
2018-05-08,0.06258155836919496,-0.02683717264846135,-0.1059727417684884
2018-05-09,0.006646138314346432,-0.009250902751242426,-0.10222703537876653
2018-05-10,0.0012321497116733193,-0.016750158683422844,-0.1045912203700023
2018-05-11,0.03972357421444765,-0.008290292214148296,-0.13260054672814134
2018-05-14,0.03207477415424966,-0.003979514584670216,-0.12354449872223287
2018-05-15,0.06761060993624964,-0.04887947194289426,-0.15153024673138643
2018-05-16,0.019546678116369898,-0.03034171002432701,-0.12766113491042455
2018-05-17,-0.02976917063990443,-0.08063470306545506,-0.11394560522519555
2018-05-18,-0.028467143272703183,-0.11978440159285919,-0.14907350265813699
2018-05-21,-0.0024066782982292293,-0.11801512249705229,-0.08334153693767765
2018-05-22,-0.04048603549367831,-0.11019168289069797,-0.08387855139298898
2018-05-23,-0.009419026652854913,-0.10769022778137248,-0.07148287950037559
2018-05-24,-0.015510830773765855,-0.1095560240428648,-0.08904577202514166
2018-05-25,-0.0015946121793902757,-0.07458596049620993,-0.02379665356319326
2018-05-28,-0.039783069276625595,-0.1509291552850408,-0.07243334656493551
2018-05-29,-0.04114795233276773,-0.15962774055342216,-0.13194304109202704
2018-05-30,0.000353813171073325,-0.07483919651151236,-0.05347627312849048
2018-05-31,-0.06789553970574011,-0.16359909796013655,-0.046629452485571175
2018-06-01,-0.0016209490074658105,-0.0912722822658697,-0.16049352477073703
2018-06-04,-0.03592468717518989,-0.08338553245854034,-0.018210251236702765
2018-06-05,-0.04088950037672711,-0.0819768575180851,-0.021261444705489085
2018-06-06,-0.03885877039512813,-0.06317835421864201,-0.07573760170315838
2018-06-07,-0.0708468132264751,-0.0965110116445923,-0.026909742898289915
2018-06-08,-0.1931436578244235,-0.13807832939635137,-0.2697286954996461
2018-06-11,-0.1303274346366569,-0.0671885555730296,-0.02504478367149609
2018-06-12,-0.1569839338730904,-0.11691727448461123,-0.24357677315346457
2018-06-13,-0.13541661768550473,0.009314654731795484,-0.07613318290347473
2018-06-14,-0.12670208006299455,-0.11588314201910287,-0.16772273718731365
2018-06-15,-0.12027068459546783,-0.0930071248343807,-0.11453834434955715
2018-06-18,-0.10977548325780744,-0.07776145619058386,0.1659310070648778
2018-06-19,-0.065868220747257,0.04061365565708877,0.1585826307931621
2018-06-20,-0.02113424814529601,-0.046891054930660446,0.08857362020912272
2018-06-21,-0.00879135641940786,0.004050799999361795,0.11504740527763277
2018-06-22,-0.047044260366399,-0.03131234546496262,0.07994155120659946
2018-06-25,-0.043734732312721826,-0.045830940558894376,0.056540837406251446
2018-06-26,-0.037424177414371776,-0.008453347149294067,0.16958002850072287
2018-06-27,-0.004889137608403727,-0.0279520321814555,0.07594631215441519
2018-06-28,9.761839315414806e-05,0.17819806364172985,0.10083172444050405
2018-06-29,0.025547684886544915,0.24481496546780862,0.10402528030752808
2018-07-02,0.011745653413572076,0.20492010436674069,0.12275242121212104
2018-07-03,-0.015058209097516892,0.2412240191123833,0.2126365725880431
2018-07-04,0.012204633989668793,0.21094484105196457,0.2474904837133669
2018-07-05,0.025967322068663486,0.2610728493383971,0.285107256197875
2018-07-06,0.0006917254451151858,0.20364678546792198,0.2946734265099625
2018-07-09,-0.04039442436713261,0.19339657042293706,0.2018066437639773
2018-07-10,-0.010901844578519771,0.20162514138959942,0.19703206842796783
2018-07-11,0.002608901425618903,0.21300213537855717,0.2494381491596396
2018-07-12,-0.04931238656610459,0.22119073515375887,0.06310931530685411
2018-07-13,-0.11870128206088598,0.14230242044315317,-0.20853991391102664
2018-07-16,-0.11268331053890211,-0.07159113182771977,-0.10027159016382527
2018-07-17,0.0010528786824381667,-0.001920009321592353,0.08550277819815622
2018-07-18,0.002968831944567235,0.050342357395259274,0.10135957073053237
2018-07-19,-0.005399431792804624,-0.0038854213361817786,0.10498153976493882
2018-07-20,0.004153670089042293,0.08696104958133832,0.1878674473280587
2018-07-23,0.13606122743590732,0.18114180140897432,0.16328646584573228
2018-07-24,0.07981522597408346,0.12047720954747143,0.007505941038094288
2018-07-25,0.14615436079656985,0.16607234734784268,0.06186301559605661
2018-07-26,0.19615853336293912,0.11143506829198038,-0.013187371900079459
2018-07-27,0.19209125861733453,0.13025198634012602,0.03248436556996703
2018-07-30,0.2265413053562174,0.06270518964435184,-0.0013507742022809965
2018-07-31,0.15329124802443883,0.10250652724237022,-0.06908123491225039
2018-08-01,0.17933177792430974,0.09696556862379399,-0.04579980167075123
2018-08-02,0.15059403562904067,0.0226074624736982,-0.109304416676025
2018-08-03,0.13431375020538064,0.07690785351659767,-0.04035424582878012
2018-08-06,0.17149898736335353,0.05020457504836987,-0.1005950881202002
2018-08-07,0.2330178224811565,0.1649618974352062,-0.004106575999661368
2018-08-08,0.2730130003236033,0.1774439260193752,-0.00887028489541139
2018-08-09,0.09086759320676853,0.10822839130964215,-0.06737262349488603
2018-08-10,0.01655331993476734,0.12079974441426795,-0.05892255367269844
2018-08-13,0.04086297774472845,0.07963405586589935,0.03255925193017648
2018-08-14,0.0968695448527805,0.1423586197614636,0.006772132173736663
2018-08-15,0.06757494875010014,0.023335765671193623,-0.04113471045285899
2018-08-16,-0.004599099748571487,0.1889909103631046,-0.04391311420186957
2018-08-17,0.08010446396834493,0.04636761226353502,-0.08756268456791562
2018-08-20,0.1283430421538747,-0.006238173753292597,-0.08823450966075068
2018-08-21,0.10057185776028459,-0.03320879764519026,-0.008742494752769836
2018-08-22,0.13477159503275976,-0.06526340028782054,-0.0527135525953691
2018-08-23,0.07952236218727474,-0.10694111631049914,-0.04561238437054133
2018-08-24,0.09019711829582608,-0.13982899392962336,-0.13565535901295522
2018-08-27,0.09387963448691077,-0.09541716653311343,0.02159139241758771
2018-08-28,0.09116000200709118,-0.12782291799831783,0.047345113636583135
2018-08-29,0.08859526922259356,-0.1518686492992743,0.009079876835247282
2018-08-30,0.05776440568614275,-0.16831633972216578,-0.053037119597308335
2018-08-31,0.08433337230126983,-0.14587475800617059,0.01877148890059721
2018-09-03,0.08692247475785805,-0.10356621286514849,-0.013081761689212233
2018-09-04,0.08144041848151913,-0.19229290586901585,-0.03317105386321471
2018-09-05,0.07775144193375025,-0.15886516681601925,-0.07371753379013611
2018-09-06,0.10447915099852274,-0.13054550999340453,-0.09283741928728789
2018-09-07,0.08722159693284669,-0.09182785213990831,-0.06865412729642946
2018-09-10,0.07245568085142272,-0.0829246280697752,-0.017434346203633957
2018-09-11,0.03421147609869006,-0.07160332690919832,-0.05456479369240398
2018-09-12,0.07691867598326277,-0.04541748570783022,0.012003493796543696
2018-09-13,0.03270017436166789,0.006521430482394558,0.08965928868093248
2018-09-14,0.05842353657490114,-0.03779718088536581,-0.11498651650279967
2018-09-17,0.032050821729279026,-0.03936576175337543,-0.1072143779773711
2018-09-18,0.02355554446156985,-0.05912594415734533,-0.040175720115705374
2018-09-19,-0.012467483444675942,-0.08286737406203842,-0.06133108914532945
2018-09-20,0.01048260641380041,-0.008085942514319489,0.03638558066422171
2018-09-21,-0.07479526195800792,-0.1349694623784246,-0.0830208884798488
2018-09-24,-0.07649159869616066,-0.125436600825331,-0.09060034333313984
2018-09-25,-0.07152859376483658,-0.12825229401500565,-0.08280514604334606
2018-09-26,-0.06598625159747798,-0.0752639621921812,-0.03754662433248241
2018-09-27,-0.10858694244538047,-0.14758375209124294,-0.1265409925600815
2018-09-28,-0.1229080431295658,-0.12930395217264468,-0.025255956570420963
2018-10-01,-0.13950013082369944,-0.1214288665551724,-0.07504361515744205
2018-10-02,-0.021860733281122452,-0.13008427399884082,-0.05772227786835193
2018-10-03,-0.0008026228021359088,-0.07561789239742142,0.08721804519853486
2018-10-04,0.017892704450698505,0.01570414466958064,0.17954949350068133
2018-10-05,0.04002925939505123,-0.06907045985999971,0.026224033049060475
2018-10-08,0.054087027784491384,0.010191349772662398,0.17820984159066627
2018-10-09,-0.002780262977438006,-0.12046406881807072,0.14606068197271832
2018-10-10,0.11359538600206075,0.025498018018244466,0.2321141688582754
2018-10-11,0.07408593090953358,0.009943287234664611,0.15254294069700194
2018-10-12,0.07997606361600873,0.026081157015247897,0.2050780008384453
2018-10-15,0.08351938669557712,-0.01245152157678023,0.2344397874188876
2018-10-16,0.06871463488066498,-0.0008133762672598577,0.2831144946651636
2018-10-17,-0.059798718040530094,-0.083626354905153,0.06099488836538333
2018-10-18,-0.04191682071327344,-0.039380040757016316,0.029202534317340892
2018-10-19,-0.0795757938261367,-0.07997860155636535,-0.06274791458369794
2018-10-22,-0.07212211833927226,-0.08920941979988088,-0.06362024858587505
2018-10-23,-0.009728669486108132,-0.009268343227527714,0.031106169652261945
2018-10-24,-0.041621751622666035,-0.018287927384877257,-0.02828679965750251
2018-10-25,-0.010699720900110165,0.01469075874085215,0.0021564605956664908
2018-10-26,0.013679619331906362,0.07818034577574662,0.16832251534149614
2018-10-29,0.023673729583630555,0.06619611192462872,0.09553409807495826
2018-10-30,0.005982658260555592,-0.0022477282258390333,0.05680570502388011
2018-10-31,-0.0075890316833375935,0.00690230624434483,0.056665994809816385
2018-11-01,0.02501907526472541,-0.018711564870295676,0.06248170897748784
2018-11-02,-0.011125067081536549,-0.050668767605266604,-0.0012885144641827414
2018-11-05,0.014928827188370603,-0.04803273765761243,-0.00834252357997601
2018-11-06,-0.0030232668528893058,-0.003300743543457242,0.07001418237071838
2018-11-07,0.009195471821666018,-0.06236739310621754,0.02575169962764097
2018-11-08,-0.01862680085064271,-0.06002975663385886,0.0777330937944616
2018-11-09,0.019021147346529224,-0.025745694372351,0.11733730029145654
2018-11-12,0.007898612299330948,-0.010137744669303833,0.18397326817241236
2018-11-13,-0.02463190890825507,-0.034281215121442485,0.1659847794402446
2018-11-14,0.03896933562689205,0.00031684917805544676,0.10015683185508294
2018-11-15,0.0382511468028696,0.011019716178206832,0.1461282537392389
2018-11-16,0.07158090017862327,0.06588355489831414,0.12460223062858239
2018-11-19,0.021910184539778846,0.019851790598584336,0.048779341668937055
2018-11-20,-0.004681796451474323,0.004561902372579193,0.07952170881028267
2018-11-21,-0.023071276406296685,-0.038103154760853124,0.052193223805476564
2018-11-22,-0.08657160424434926,-0.12462354965212472,-0.03435427963695998
2018-11-23,-0.10471699869525068,-0.058726850545139445,0.030973619897084352
2018-11-26,-0.04813963796279912,-0.004213893953106751,0.05320952564669952
2018-11-27,-0.13255383078748048,-0.08530891358875901,-0.0525155258805007
2018-11-28,-0.12968621162274185,-0.10309781736858284,-0.13849480687386623
2018-11-29,-0.07673116125934845,-0.05215177843310227,0.03898042521701547
2018-11-30,-0.09152066091423788,-0.022164933344974033,0.0503557054389403
2018-12-03,-0.07890137718596019,-0.06485017932203699,-0.017681538565945714
2018-12-04,-0.07941470307834961,-0.0464671055179697,-0.058390296165000695
2018-12-05,-0.03755611107569705,-0.01777644356814196,0.13952505526875453
2018-12-06,0.004792470364777648,0.006541758322258183,0.08989034514457608
2018-12-07,-0.02392823415204801,0.009987084773281134,0.14516633842415042
2018-12-10,0.01376197344751768,0.022212013056514365,0.1863068787616401
2018-12-11,0.03617585376331941,0.055459589209985526,0.14924853096041935
2018-12-12,0.0321944693578894,0.2391088497672637,0.18899792457446526
2018-12-13,0.0257006655189639,0.1972249129025195,0.11782762662657692
2018-12-14,0.09915674771642177,0.2073387653681369,0.14715806583723542
2018-12-17,0.11787619927026358,0.22947882266835407,0.1635987415332665
2018-12-18,0.08238624438192879,0.2296980466799429,0.250529249706231
2018-12-19,0.09827712047406567,0.22100642201855586,0.236739945173431
2018-12-20,0.10146641441154196,0.2268731574100485,0.23888861058489985
2018-12-21,0.15592877246537878,0.2141332319852271,0.2820062629419764
2018-12-24,0.15473834319607618,0.2501598269614907,0.23189870031442533
2018-12-25,0.18248426422679845,0.3515818659614233,0.2548792481647958
2018-12-26,0.18471595912333086,0.21892258298309142,0.23989678703166706
2018-12-27,0.09379991504602338,0.20766471380400114,0.1862960769656427
2018-12-28,0.07305921257407229,0.1630677351278224,0.1779047177813865
2018-12-31,0.06756991769731317,0.10954735420776571,0.17313659376787177
2019-01-04,0.04535195888214095,0.030269137886884623,0.07747998594730461
2019-01-07,0.012861549303251441,0.01932695510802198,0.061026490819259586
2019-01-08,0.044961773130272095,0.0007961526517234095,0.09420133117979414
2019-01-09,0.04143443916336798,0.035005460017267925,0.12004031420690067
2019-01-10,0.01322888354574735,0.02179956698913506,0.041370858458137906
2019-01-11,0.07334332237160232,0.031107046372194105,0.057104352127080905
2019-01-15,0.06380522860293872,-0.0019506644516874034,-0.008455326201697054
2019-01-16,0.06293349867614924,-0.001522527155010252,0.06811363274477707
2019-01-17,-0.01595018671582816,0.051507805280082836,0.13438090407844722
2019-01-18,-0.08683981466598065,-0.12980421408083959,-0.14139908055152728
2019-01-21,-0.0308698046865292,0.06167975506904505,0.07209800888992296
2019-01-22,0.013134689898133552,0.03077433745079596,0.18498674131876927
2019-01-23,-0.009951183165843338,0.011974518103098464,0.18879679265692342
2019-01-24,0.009057071842265478,0.030483882564628667,0.2232630478862187
2019-01-25,0.08290063395204271,0.11836672328133109,0.21189600952485443
2019-01-28,0.04822332782664748,0.14074803374489253,0.24706033104414496
2019-01-29,0.0769158915228224,0.16760874838313455,0.334628855586729
2019-01-30,0.05988070428969913,0.1842680511646153,0.22105444584527795
2019-01-31,0.06484828625474696,0.242368055973978,0.2267156173332823
2019-02-01,0.08980594344331558,0.2434577646580007,0.254438747964396
2019-02-04,0.030811160927835327,0.2982417233690922,0.44192408630208146
2019-02-05,0.03627841495812095,0.23815816187564684,0.25524318675311475
2019-02-06,0.045912422107255546,0.1905145852934349,0.22932536995697594
2019-02-07,0.07279988047088261,0.21259719365254098,0.2659178295846698
2019-02-08,0.10677418482237189,0.20281284864927324,0.2270238202523093
2019-02-12,0.06105083939492522,0.2178274023888914,0.333310432941715
2019-02-13,0.021411623034059565,0.2939747305060822,0.3186031208485439
2019-02-14,0.040113541516617446,0.23201892912558042,0.29648332943951466
2019-02-15,0.07767209821100049,0.2869378765985666,0.38894488136646616
2019-02-18,0.10628487521782383,0.2564686499711404,0.3487003894162945
2019-02-19,0.14584258119460503,0.2564713085133563,0.3884379674876102
2019-02-20,0.09436158193890884,0.2164438885503926,0.3813332037000404
2019-02-21,0.0477521817840292,0.2026925367761722,0.36986772862355677
2019-02-22,0.06542034026792122,0.20880001157324182,0.32681844293185086
2019-02-25,0.11127071359533558,0.2141164745900915,0.27155750122526734
2019-02-26,0.16262819285276642,0.2752783337821558,0.35414327118970695
2019-02-27,0.05520343042007281,0.0932105583070433,0.12437692461792997
2019-02-28,0.050161567317729826,0.04932795769800525,0.05077102905198464
2019-03-01,0.10025617595091245,0.01862977793384915,0.05547000910841122
2019-03-04,0.034969123646213955,0.05066479002994665,0.15286793799559806
2019-03-05,0.04690760789372709,0.12647210334808479,0.24385289234159124
2019-03-06,0.011731687572551741,0.06340322004771577,0.17139108017660776
2019-03-07,0.16715338714457337,0.16270742107609748,0.180065274186113
2019-03-08,0.029853362313244525,0.04028966695714133,0.18422950762026163
2019-03-11,0.24821323972248296,0.12809455464476713,0.13398377930279942
2019-03-12,-0.03540813751592992,-0.026737108366172848,0.005245011092229117
2019-03-13,-0.06385442275779958,-0.010146533821247727,0.15180108270391077
2019-03-14,0.27206689122186667,0.28833437710631654,0.15994707077284398
2019-03-15,-0.02399318530753458,0.002678247654657009,0.1959620223640379
2019-03-18,0.13157218137720075,0.28164972141942174,0.18677858916427653
2019-03-19,0.1641194972368264,0.2834260550316631,0.16715472535973677
2019-03-20,-0.05131967455484906,0.004844414689324873,0.13358379814948654
2019-03-22,-0.018315664344928668,0.0471890813338718,0.10599823247961242
2019-03-25,-0.010157947672335816,-0.00674799600128777,0.14538224130023822
2019-03-26,0.027627957853587987,0.009628375897303459,0.029201056849458038
2019-03-27,0.038285899872480086,0.00625611774722738,0.0025811093098072058
2019-03-28,0.009477736076543569,0.046669777275971734,0.040095167539111166
2019-03-29,0.013734206829084595,0.0033808236463366446,-0.07938568778290037
2019-04-01,-0.005596276725656851,-0.011859789156530269,-0.10188178909178319
2019-04-02,-0.01592756088840911,-0.06386247459198553,-0.12964014294491288
2019-04-03,-0.040348981810362845,0.026561469086774505,0.009414785744578139
2019-04-04,-0.04395374140771302,-0.005041715401945079,-0.0024004154472898084
2019-04-05,-0.051390569323675896,-0.05391486401399175,-0.039602428263474126
2019-04-08,-0.045975938754319504,-0.047250992747740375,-0.08797294730554513
2019-04-09,-0.1463227601358535,-0.12740405610395542,-0.07838969070289152
2019-04-10,-0.05489254029210067,-0.03676637575094058,-0.08531539343592197
2019-04-11,-0.07250384227506076,-0.027546260735674337,-0.05852975958018024
2019-04-12,-0.048296457932761015,-0.03038909106951219,0.049689701057576724
2019-04-15,-0.10174754543306888,-0.08944763988144305,-0.021538456087057917
2019-04-16,-0.0523944081567287,-0.022126561007544312,0.04450995337269292
2019-04-17,-0.11356700027168858,-0.07087895760306875,0.02550945582459562
2019-04-18,-0.04814865033827152,-0.03152744535639706,0.04879864380442166
2019-04-19,-0.03301853705085489,-0.004184603574107753,0.12179364201133448
2019-04-22,-0.047624755947319686,-0.061883962858873195,0.0842468608132114
2019-04-23,-0.06900168421786376,-0.04863088041500527,0.04504957197608683
2019-04-24,-0.020063554243076414,0.018084636173831443,0.17659444746733824
2019-04-25,-0.02099313235170469,-0.03301410342816963,0.0777244159001272
2019-04-26,0.003724285795090093,-0.028961165762175715,0.05591831869466922
2019-05-07,-0.04217341537776696,-0.06542093268351229,0.016071405599523515
2019-05-08,0.00033084603131972035,-0.014223511025545421,0.09148757701192006
2019-05-09,0.0016213743224797017,0.016606208116513827,0.1972319495438582
2019-05-10,-0.008674370287818606,-0.011975469866477328,0.12448492832459934
2019-05-13,0.033375540582730054,-0.0030886628357086445,0.20737020073386203
2019-05-14,0.0292007360805858,-0.00395366860579226,0.12324955423674648
2019-05-15,0.00018387208075659744,-0.028424598181510236,0.00491301442825417
2019-05-16,0.003548737127738161,-0.03679597074113261,0.01994006980975479
2019-05-17,0.04855606518051022,-0.00030186056007798224,0.09591419254740666
2019-05-20,0.03722046583224542,0.14095254144420596,0.04929198729361724
2019-05-21,0.01417726312529861,0.13227586880807882,0.005768757534372097
2019-05-22,0.06518592739088788,0.18595042848005475,0.059210708396575114
2019-05-23,0.07411783492813859,0.17820904576169577,0.14508915369969716
2019-05-24,0.053664650788654386,0.2260638684784642,0.17962496162484692
2019-05-27,0.0336250623619684,0.14809187569294713,-0.012806380047852645
2019-05-28,0.1196064255320895,0.2242389463959254,0.13900223836020165
2019-05-29,0.1261848430746342,0.15940904459396413,0.13685733255873658
2019-05-30,0.12871151751205356,0.28042206263286834,0.18486666964253345
2019-05-31,0.12893066022755928,0.22788557575307894,0.11681927234023129
2019-06-03,0.13176285236893948,0.1809610848866368,0.208537595815595
2019-06-04,0.1405867631629145,0.23199922051843547,0.23497797129956602
2019-06-05,0.2178572658773597,0.37170637800016737,0.6595692314714358
2019-06-06,0.23494395027248585,0.3818440063123102,0.6708064795255405
2019-06-07,0.2227441385666312,0.42881723335234434,0.7594228509157844
2019-06-10,0.14894788439022927,0.18917370854008903,0.5718280157003783
2019-06-11,0.14186916990424922,0.2443865542128153,0.6773258605508182
2019-06-12,0.12945921628144327,0.20945932987033716,0.6967119273916708
2019-06-13,0.16962781725136003,0.2549142761408921,0.7775892644889254
2019-06-14,0.0946807650999464,0.1561381909131232,0.6219646549386831
2019-06-17,0.08368325112584155,0.13484947856071294,0.5894213029879293
2019-06-18,0.11206920647609038,0.2219472399508912,0.5665331863352493
2019-06-19,0.11007749280284743,0.2571190868427678,0.64201560777922
2019-06-20,0.08371889696854966,0.20491445311111373,0.4341606338570112
2019-06-21,0.07978846743321141,0.26290244884460234,0.5118695718466625
2019-06-24,0.11185169877322614,0.25837188387049387,0.5590892939384331
2019-06-25,0.11100623019230069,0.2308773108133325,0.5829401796217855
2019-06-26,0.08383050833803415,0.20532199202953477,0.5239201344793625
2019-06-27,0.16961118697260963,0.4206718195697521,0.7645966468100982
2019-06-28,0.04375612265903282,0.24296544534871561,0.41926684016485105
2019-07-01,0.044725359671720664,0.16284930915579351,0.37575402373941597
2019-07-02,0.010439017522246108,0.18001126989099978,0.34092829343773223
2019-07-03,0.023385523276148252,0.1335028964253797,0.2011544629766754
2019-07-04,0.0426520537349202,0.1902785227662212,0.26508631379457287
2019-07-05,0.06264561089670237,0.2958441631420761,0.43098339628399635
2019-07-08,0.0813551266836155,0.34046036607178964,0.4621394760030356
2019-07-09,0.037021729372803375,0.26919944145966435,0.5929281602510462
2019-07-10,0.07549421866497427,0.23234948236101824,0.4347969620641611
2019-07-11,0.03322868517997315,0.18738078913676587,0.3456981441807846
2019-07-12,0.09313749388363052,0.24007275639733025,0.42323869907281697
2019-07-16,0.08433621032091246,0.24316195317757536,0.4157341481874339
2019-07-17,0.04923509054432212,0.17840328389088056,0.3384919706975911
2019-07-18,0.029239958674972512,0.15137529689948004,0.157220103417255
2019-07-19,0.04780250910566407,0.24531152113483165,0.3986534221593924
2019-07-22,0.04054851692732535,0.2676302133428684,0.47495073935123644
2019-07-23,0.009055901603593758,0.211579700188726,0.4564029566163661
2019-07-24,0.02278082332178616,0.21894370246633998,0.4320815936777055
2019-07-25,0.00700708733516533,0.2409829902334991,0.43413662721558693
2019-07-26,-0.012911485996632855,0.19634296093939982,0.48145429196323375
2019-07-29,-0.040105957249711686,0.21544903127953696,0.4660146053018319
2019-07-30,-0.020221836572775913,0.25574979428102623,0.5472972352183747
2019-07-31,-0.028577001627467756,0.25864501032124915,0.5123739706235317
2019-08-01,0.03325273155085593,0.19315684446701978,0.48281137158793036
2019-08-02,-0.024932253807043732,0.20783693281743482,0.46376050070154307
2019-08-05,0.08161378964816982,0.2819931652289957,0.6018976792831856
2019-08-06,-0.0030495229071307584,0.19368424053275907,0.29476055501944376
2019-08-07,0.02683988544899509,0.20491891428850653,0.2836759157672793
2019-08-08,0.028641623144140132,0.18147627384238027,0.23507191668823088
2019-08-09,0.0142491265119025,0.243474336925268,0.3221747054637115
2019-08-13,0.07523601207009999,0.18479663881962632,0.2809464052188633
2019-08-14,0.0794498076398432,0.20979746039146913,0.27867188654169983
2019-08-15,0.08185968071692114,0.2960514670064722,0.3086660767015665
2019-08-16,0.13745939213402575,0.3408407764296559,0.4011700001970058
